Date,Crypto,Likes,Retweets,Replies,Views,positive_score_likes,positive_score_retweets,positive_score_views,neutral_score_likes,neutral_score_retweets,neutral_score_views,negative_score_likes,negative_score_retweets,negative_score_views,price,market_cap,volume
2024-08-12,NEAR,7918,1779,1058,598661,0.592476613129957,0.5817200923361439,0.6245940832439044,0.3571192061741601,0.3683063442349634,0.3290055764829311,0.050404123201566,0.0499735025435638,0.046400298035171,3.8642086112555196,4278379602.3599544,208966939.46994558
2024-08-12,PEPE,6213,585,140,187010,0.7420761471253823,0.7378911086666666,0.7489648308003314,0.0356667819779494,0.0378330812153846,0.0369678213311534,0.222257056907613,0.2242757954871794,0.2140673328197315,7.745620593715817e-06,3258505127.5703073,886132163.8629596
2024-08-12,SOLANA,1468,198,288,100359,0.8584310294795642,0.8632218956565657,0.8594246368535756,0.0305032616532697,0.0352524957929292,0.0236495140926025,0.1110657301362397,0.1015256302121212,0.1169258832583923,141.47128798826427,65970515368.134636,3023585724.110306
2024-08-12,XRP,3215,862,222,304507,0.496775293318818,0.3809974799303944,0.4938492077519072,0.0181327290345256,0.0141204017807424,0.0190761565645469,0.4850920007536547,0.6048821503596288,0.4870746590638737,0.5528843062140291,30977000852.659336,1196340831.0371697
2024-08-13,BITCOIN,2570,405,377,322764,0.743053737163035,0.785440351328395,0.7920179181776685,0.1002119454031128,0.0666788999753086,0.0759548739891685,0.1567343275996109,0.1478807495802469,0.1320272219334219,59350.07433270696,1171441797233.8909,39403296385.84335
2024-08-13,DOGE,957,243,177,48791,0.8325930436259144,0.8406135200000001,0.7625084524136828,0.1009440672920585,0.1167143200205761,0.164686230305005,0.0664628519237199,0.0426721179053497,0.072805300672747,0.10764679567740344,15683936511.275764,844162997.1355557
2024-08-13,ETH,1791,207,499,156818,0.8370476738525965,0.8426630612077294,0.856138036510541,0.0287886768452261,0.0222734030483091,0.0374779332281957,0.1341636425315466,0.1350635291449275,0.1063840295003379,2726.777988551933,328070186437.41003,22670968464.846756
2024-08-13,MAGA,1155,211,228,80982,0.7340219988380952,0.7026759001232228,0.7027107740076808,0.1866055177385281,0.181444860620853,0.2454952988999655,0.0793724786207792,0.1158792335260663,0.0517939300592724,3.6473115945702292,168846700.21440387,9743084.899985077
2024-08-13,NEAR,4203,545,310,336246,0.5710741263687842,0.4612831804623853,0.5961083540716142,0.1608133083697359,0.2070782021871559,0.223812688318258,0.2681125586783249,0.3316386193394496,0.1800789614691193,4.114146789225971,4535054330.953019,221672842.978013
2024-08-13,PEPE,2228,404,85,67808,0.8872281583572712,0.8689906974009902,0.8835506074209533,0.0380540089851885,0.033446310410891,0.0387557112095328,0.0747178630520646,0.0975630124084158,0.0776936960007816,8.241537022214019e-06,3472502851.031327,1169278903.875512
2024-08-13,SOLANA,844,231,323,70379,0.8395553395817537,0.7952857238095239,0.8711499057632959,0.0637556726611374,0.1196598012294372,0.0469021477911308,0.0966889790035544,0.0850544672900432,0.081947935755552,146.52219296049833,68410924515.65011,4393744279.483663
2024-08-13,XRP,3892,919,419,516123,0.8162159594886947,0.8106682183133842,0.8306602400302157,0.1032170716622559,0.0820448118890097,0.1139151225977499,0.0805669509858684,0.1072869433297061,0.0554246094340322,0.5686121537491582,31916231098.98676,1679555366.0561242
2024-08-14,BITCOIN,2755,413,230,280293,0.7754964851622503,0.7769687863002422,0.8577070238418156,0.0894776131212341,0.0605938982203389,0.0534746902833606,0.1350259103652994,0.1624373262382566,0.0888183085191246,60601.22317789727,1195798013190.8457,31955576195.246292
2024-08-14,DOGE,579,119,116,48386,0.8530733160552677,0.8449861840336135,0.8478261560456537,0.0768609494214162,0.0416077523235294,0.0640071825178047,0.0700657474058722,0.1134060858067226,0.0881666706206547,0.1064688784071125,15490052394.927086,624845265.9471717
2024-08-14,ETH,955,97,223,59351,0.8545372267246073,0.8733534867835053,0.863779360307796,0.0632244171340314,0.0412408750515463,0.050785184705304,0.0822383314146597,0.0854056225463917,0.0854354432146383,2703.5505587641255,325002180894.27686,16366799383.61909
2024-08-14,MAGA,1040,343,156,34359,0.7719583066634617,0.6120205483090378,0.7307601927896621,0.1115148246173077,0.2831172434052477,0.1620109257304927,0.1165268476451922,0.1048621978629737,0.1072288684519922,3.203535435001815,147525292.08346933,5771230.048843795
2024-08-14,NEAR,3187,816,316,193102,0.5549593511782241,0.463492987622549,0.6400089117443424,0.3267153168500156,0.3697229598247548,0.269834985369152,0.118325332828679,0.166784059497549,0.0901560933565887,4.31483558357616,4776508736.489417,246112182.41917703
2024-08-14,PEPE,10362,829,211,218392,0.7252369511266166,0.7708632071170085,0.7838260102138584,0.0390288685339702,0.0370807366887816,0.0361341322690437,0.2357341961006562,0.1920560746731001,0.1800398754572511,8.187728464809345e-06,3435606299.4400196,695589631.3913826
2024-08-14,SOLANA,6054,532,525,401740,0.8271450218032707,0.7971193641860902,0.8280120260373499,0.0924800299207135,0.0740598974943609,0.0762917139458057,0.0803749742232243,0.1288207494330827,0.095696271696652,146.771846931375,68523383455.0084,2815066563.4095407
2024-08-14,XRP,711,82,28,81075,0.8890430956286921,0.9018717704878048,0.8677770849564109,0.0439624374345991,0.0228591523658536,0.0684112573638482,0.0669944651997187,0.0752690770121951,0.0638116545384027,0.5764397935244148,32334146418.002975,1312864400.606913
2024-08-15,BITCOIN,3280,360,513,337895,0.7338565287908538,0.7180969927222224,0.7702484444969533,0.1523872507864329,0.1915060851305555,0.0999790491225424,0.1137562148579268,0.0903969092361111,0.1297724933281256,58739.19382231015,1159479277227.7532,28079911397.67297
2024-08-15,DOGE,861,118,124,51435,0.8165614752264809,0.7966679302542373,0.7982881626491688,0.0796170403368176,0.0577831638728813,0.1229587787444736,0.1038214716980255,0.1455488967966101,0.0787530569153689,0.10252905287727541,14917983430.189568,594695369.6288352
2024-08-15,ETH,857,98,151,259114,0.7782080934935822,0.7138175014693877,0.7607221346456771,0.1230103268074679,0.1924356226275509,0.1596590072476458,0.0987815560408401,0.0937468558673469,0.079618825742785,2662.780395092489,320231285058.06165,15887432311.728333
2024-08-15,MAGA,1313,175,122,41229,0.804608252559025,0.737930646457143,0.8086909481830752,0.1113323195529322,0.1635890361971428,0.1053961608439326,0.0840594161584158,0.0984802947257143,0.0859128761971427,3.0162586224325936,138919942.33061054,5772338.146522877
2024-08-15,NEAR,1452,361,119,141387,0.7696311558305786,0.7676769629529085,0.6474349864500485,0.1554821381473829,0.1593580413074792,0.2926817433656206,0.0748866892341597,0.0729649799307479,0.0598832659742338,4.166011164710542,4611212446.347501,193291267.8819328
2024-08-15,PEPE,18011,724,428,1893437,0.8427671835803119,0.783457941866022,0.8396093441581753,0.0370131482989839,0.0959950664005524,0.0282249677844787,0.1202197220943867,0.1205470385276243,0.1321657339604301,8.019721018431367e-06,3375353768.26904,734079416.0816946
2024-08-15,SOLANA,1760,685,696,294759,0.7981381603295455,0.7088608949489051,0.7861617481061477,0.0190244434803977,0.0185196684922627,0.0144596057214985,0.1828374233278409,0.2726194540554745,0.1993786779820769,143.8673185637519,67161503325.74234,3299796280.89426
2024-08-15,XRP,1342,113,236,158505,0.8067804379754101,0.8575198653982301,0.7637721159444371,0.1118203325461996,0.0549763069734513,0.1611497145619443,0.0813992518263785,0.0875038504690265,0.075078183773433,0.568488461134045,31895125288.160538,1198200169.6454227
2024-08-16,BITCOIN,3814,485,686,553256,0.740544890767698,0.7579484992783504,0.8187028835936239,0.1525618795372312,0.1277641207371134,0.083665123446109,0.1068932320550603,0.1142873767257731,0.0976319935798545,57624.11692852191,1137141836825.8655,33490251842.381626
2024-08-16,DOGE,1493,230,220,83355,0.8455206349162758,0.8449977672173912,0.8774769288989263,0.059652044174146,0.0472444216304347,0.0525772520902645,0.0948273111768251,0.1077578047043478,0.069945799219255,0.100275273296365,14586468895.61521,646523390.8705558
2024-08-16,ETH,1356,211,270,100800,0.798611010921829,0.8663755460189575,0.7825130399353174,0.0789627992146017,0.0466455579526066,0.056826580973373,0.1224261892050147,0.0869788781943128,0.1606603884051091,2569.8604812159274,309002097789.9878,15498476343.410463
2024-08-16,MAGA,1716,404,134,99566,0.7675877952564103,0.8312151574752474,0.8357358277381032,0.1746691538461538,0.1046311406064356,0.1033107749334562,0.0577430339828088,0.0641536798935643,0.0609533849590974,2.929883297968722,134554885.852437,4012044.295459979
2024-08-16,NEAR,2431,322,266,353766,0.7775815270621145,0.6333245629720498,0.792866987340728,0.1370494642392019,0.2516700234114907,0.1358086524542155,0.0853690016289592,0.1150054147888198,0.0713243546561752,4.026400953479534,4457955934.3956995,198020147.61287612
2024-08-16,PEPE,2905,374,235,102606,0.7535908976488814,0.6011647831283423,0.7674091090470344,0.0444900460086058,0.0422935657459893,0.0429876927416622,0.2019190658096386,0.3565416594679144,0.18960322151343,7.4570420324708495e-06,3142513356.3457417,860915535.131299
2024-08-16,SOLANA,1707,431,460,364698,0.744958216013474,0.6634459155684455,0.7740247179232131,0.137832201893966,0.1664034326136891,0.1615604050568922,0.1172095720228471,0.1701506453851508,0.064414873305779,142.88162536670714,66618864444.49498,3650888706.8002696
2024-08-16,XRP,2663,695,146,162642,0.8862460491096509,0.8965980901582735,0.8802062301106971,0.0345511776744273,0.0272894241093525,0.0254457285769143,0.0792027584340968,0.0761124642820143,0.0943480380420678,0.5611367072808928,31487109561.59515,1330753520.6637406
2024-08-17,BITCOIN,1478,271,199,122047,0.7981932522070366,0.8399915224059039,0.7674528825807928,0.06093900801387,0.0495301152398523,0.0460913210753029,0.140867740541272,0.1104783295830258,0.1864558132091161,58881.92579151217,1162716063850.1133,30368238897.207172
2024-08-17,DOGE,5670,1018,780,333720,0.6921865779118166,0.6942591167829076,0.742846687522399,0.2689129083638448,0.2728302994774066,0.2179979583012256,0.0389005232229276,0.0329105895884086,0.0391553702597147,0.10033243172981855,14597266803.756542,587697638.0651625
2024-08-17,ETH,1660,174,204,102961,0.8188633182572289,0.8498942543218391,0.8383120599355679,0.1086025618813252,0.0696555028678161,0.0899784516092112,0.0725341117,0.0804502125689655,0.0717095030111984,2592.249006212312,311786461030.44476,12841847017.271076
2024-08-17,MAGA,2129,620,80,145284,0.7718452817848755,0.7071214129919354,0.7573592199283816,0.1963097071892907,0.2650416197887096,0.2179762705515611,0.0318450140295913,0.027836971,0.0246645065188183,2.6109253795804928,120508525.57579674,3961241.0846359516
2024-08-17,NEAR,2541,374,109,163145,0.7972139806288863,0.7613788316176471,0.6639648317501486,0.1388447243622589,0.1816039031122994,0.2703448219249931,0.0639412698791814,0.0570172345614973,0.0656903364531796,3.968211133150421,4393634146.563264,177381599.52646068
2024-08-17,PEPE,780,111,70,103997,0.8575316132564103,0.8387776799099099,0.8933558778242642,0.0558143594666666,0.0721148936666666,0.037425432109705,0.0866540098333333,0.0891074172342342,0.0692186603077492,7.16795676928073e-06,3016128606.2805824,905831506.92009
2024-08-17,SOLANA,2135,613,862,118660,0.8316404396548011,0.8493238553181074,0.8381727804815017,0.0542124444515222,0.0558198831166394,0.0578358212839499,0.1141471392009367,0.0948562868009788,0.1039914251462919,139.1231866703018,64863103906.70795,3346024393.6814594
2024-08-17,XRP,4658,774,270,247847,0.8572848741919279,0.8506834993152453,0.8594033855707351,0.0385747779574924,0.0269554950381136,0.0395853275568193,0.1041403541391155,0.1223610035490956,0.1010112931804137,0.5639502515238202,31653017057.98766,1051389337.7009846
2024-08-18,BITCOIN,5838,3990,820,305162,0.8422033936882495,0.8659678163794485,0.7863052460299906,0.0686998649225762,0.0310081230834586,0.1092902647616167,0.0890967393797533,0.1030240663513784,0.1044044749641862,59430.79163445865,1173270497431.1711,12467437134.05582
2024-08-18,DOGE,4391,775,630,186006,0.8840878531764974,0.8934368403148384,0.798260373717708,0.0723766390801639,0.0633322313367742,0.1336608220575626,0.0435354642946936,0.0432308829264516,0.0680787776804726,0.10269963902448154,14951778483.039318,334488342.09981424
2024-08-18,ETH,1112,177,166,89396,0.8948848913399281,0.8986937592090395,0.8864913376422884,0.0483227611726618,0.0543939523728813,0.0408375470501476,0.0567923662994604,0.0469123276440677,0.0726711386274777,2613.139261446099,314212508914.4149,5483825246.098839
2024-08-18,MAGA,9074,1669,2030,439792,0.8997022696991406,0.8981774780047934,0.8948386795645897,0.0412035445160899,0.0393191277441581,0.0396095086717016,0.0590942129063257,0.0625034205775913,0.0655518439399011,2.78801026228445,128390035.51555547,4126622.720293642
2024-08-18,NEAR,5700,1417,433,358486,0.7398484991977196,0.6138720911672547,0.5817737399215005,0.1797464191629824,0.32614891000494,0.3129682934465278,0.0804051171729824,0.0599790479795342,0.1052580040514455,3.9862538013044055,4414230970.153281,103078312.041149
2024-08-18,PEPE,1348,82,115,100986,0.6656287910311574,0.7607300998780487,0.6491533909697385,0.0436000885927299,0.0542036805853658,0.0524976251982948,0.2907711109265579,0.1850662102439024,0.2983489728311548,7.474930192482385e-06,3144628382.6754146,642176149.5408107
2024-08-18,SOLANA,397,68,113,26384,0.85444091906801,0.8579539289705882,0.868426987088387,0.0649117393287153,0.0581946688529411,0.055723736959085,0.0806473257833753,0.083851399867647,0.0758492701808292,141.68880938274887,66056074283.6682,1510724675.0982165
2024-08-18,XRP,2807,770,617,146324,0.8849837290488065,0.8687130820389611,0.8137092308863413,0.0424182053439615,0.0461167391350649,0.1254193712871538,0.0725980700049875,0.0851701742480519,0.060871398494724,0.566181906156675,31773619165.905563,447792270.1153169
2024-08-19,BITCOIN,2350,236,313,150354,0.7958273446434042,0.8189286600847459,0.8048782180463374,0.1108653920946808,0.0904130191779661,0.1050565112065924,0.0933072786263829,0.0906583423516949,0.0900652913028918,58438.293742685404,1156217205294.1643,17656027563.72502
2024-08-19,DOGE,330,72,87,21947,0.8455215193939394,0.8558115370833334,0.8288537740364968,0.0778138212363636,0.0940480569444444,0.0953378217508315,0.0766646626242424,0.0501404268055555,0.0758083956283318,0.10009194285798964,14571479333.831728,402771975.82091117
2024-08-19,ETH,1542,176,232,101527,0.8592527236880675,0.8652175951136364,0.8388836601895261,0.0623044874176394,0.0606150717556818,0.0970638077654663,0.0784427902879377,0.0741673416590909,0.0640525359314468,2614.6012806263716,314682052511.7037,8617702421.12827
2024-08-19,MAGA,2820,424,370,120823,0.8009059819042553,0.819034676745283,0.8008602892921048,0.1552632049939716,0.1285588748797169,0.1515800435235592,0.0438307941968085,0.0524064370306603,0.0475596525295349,2.732904888214389,126014445.83967651,3160898.0809825864
2024-08-19,NEAR,4181,450,202,464853,0.6701657348828032,0.59409818372,0.6113017631369185,0.2900758111234154,0.3565956923933334,0.346774653603309,0.0397584346166706,0.0493061150555555,0.0419235780703078,3.902990597533656,4324541942.395138,112980215.07045157
2024-08-19,PEPE,5303,1318,407,257543,0.6824575674731284,0.6556429047951441,0.7115333462164377,0.2278792281376579,0.2905468809248861,0.1337668605715589,0.0896631828742221,0.0538101772139605,0.1546997940775326,7.297368522944681e-06,3072694246.529901,524695308.4485652
2024-08-19,SOLANA,934,250,234,77036,0.9059496509850108,0.9000272081399998,0.9064365249158186,0.0403372317392933,0.036889660864,0.0376168737115115,0.0537131332087794,0.063083142984,0.0559465810375928,142.46608358914975,66473085149.04257,2449782934.9464426
2024-08-19,XRP,4345,892,227,334764,0.7468027926515535,0.7382381960695068,0.7472510995492108,0.045887070370771,0.0221588095840807,0.0532262518494551,0.2073101391157653,0.2396029970033632,0.1995226515923605,0.5641402621351506,31699229123.507595,617194458.1864655
2024-08-20,BITCOIN,5983,802,567,293280,0.8759875032960054,0.8703527764713217,0.8807011767380011,0.0285955920630954,0.0270895424993765,0.0364225794592488,0.0954169175510613,0.1025576945885286,0.0828762547022811,59574.945812940874,1176063402361.815,24031330179.258953
2024-08-20,DOGE,8506,109,317,627466,0.8946006295226899,0.869332015504587,0.8806963197334361,0.0280192602069127,0.041789875706422,0.0467785318270567,0.0773801408241241,0.0888781224770642,0.0725251647565381,0.10159599159959506,14739719716.88896,501293737.7926098
2024-08-20,ETH,700,76,155,80359,0.8097795820300001,0.9156641413157892,0.8496413400003111,0.1276503065185714,0.0377914329078947,0.0928318166532498,0.0625700948171428,0.0465444038289473,0.0575268297069774,2640.5904207330605,317616756579.9527,11730843561.162947
2024-08-20,MAGA,1630,297,166,98134,0.7806921561349693,0.7507968042929293,0.7998518242613264,0.1636874555546012,0.1730896927609427,0.1574019061567142,0.0556203867404908,0.0761135159124579,0.0427462570430737,2.7179448135693782,124852160.53700683,2959582.0839696955
2024-08-20,NEAR,3324,501,135,193188,0.7679425961492178,0.7654895325548902,0.6787949427938018,0.132775052993231,0.1078877529281437,0.256059338995626,0.0992823733438628,0.1266227381257485,0.0651457279584073,4.001426347904699,4434513514.90128,145657609.38905412
2024-08-20,PEPE,2397,381,282,102173,0.7613199384647475,0.8185875695013122,0.7738065901321289,0.0535552630617438,0.0364937168372703,0.0493618737257739,0.185124799301627,0.1449187102335958,0.1768315368724907,7.695756995411844e-06,3235866624.9120564,616392191.3715458
2024-08-20,SOLANA,1339,332,610,128748,0.823589602871546,0.8091195281626505,0.8113360403734193,0.0399742727505601,0.0301204064096385,0.0283482578992761,0.1364361416706497,0.1607600701415662,0.1603157320592747,144.57380160342618,67367254143.214,2725980607.7225375
2024-08-20,XRP,2219,452,129,121710,0.7965281885443892,0.8045923146681415,0.8011718025907153,0.0452428296629112,0.0321243599513274,0.0664590460414633,0.158228978602073,0.1632833225553097,0.1323691532954482,0.5991141923286195,33637408468.498966,1755788084.835185
2024-08-21,BITCOIN,3074,647,355,243606,0.7743886533825635,0.7599624120092736,0.7773360294885304,0.0385100024954456,0.0320370351684698,0.0502585789611914,0.1871013477797657,0.2080005623925811,0.1724053785921816,59060.12610074137,1166088863323.0896,31470716090.619144
2024-08-21,DOGE,1027,62,123,128887,0.8106434315774101,0.877146437580645,0.8295457181399989,0.0980439507541382,0.0712099281935483,0.0861078914112594,0.0913125844060369,0.0516436409516129,0.0843463490253865,0.10306458735082628,15003208996.269045,764304812.3705446
2024-08-21,ETH,1668,217,204,156008,0.7896402574880096,0.6791988392165899,0.8006707206149685,0.134775556029976,0.2511647107419354,0.1164831451827726,0.0755841980443645,0.06963642559447,0.0828461586773947,2575.643435503567,309867213669.31934,12823659998.035198
2024-08-21,MAGA,3653,753,395,122545,0.5441801479386805,0.673739623067729,0.5628392532180014,0.4235419675502326,0.287523140373174,0.4033423980935249,0.0322779029994525,0.0387372445126162,0.0338183683658982,2.6315182897179614,121183458.77245274,3632096.738571928
2024-08-21,NEAR,8302,1556,684,644017,0.7204850387075403,0.6904330357069409,0.5824312081257714,0.1939264456669477,0.181104015724293,0.3687998485501369,0.0855884774615755,0.1284629520340617,0.0487689031762189,4.003351900340984,4433527404.29862,158705471.1114666
2024-08-21,PEPE,1219,161,111,37380,0.8591951970303529,0.8804955355900622,0.7794682628437667,0.0574455728638228,0.0327726947080745,0.0603197124725789,0.0833592272592288,0.0867317585217391,0.160212014070305,7.776090680329256e-06,3274029665.305327,1050379721.7302307
2024-08-21,SOLANA,1747,472,653,217453,0.7707218512936463,0.7920711722881355,0.6754138670943514,0.074154194861763,0.0434587275105932,0.2278236667644525,0.1551239531974813,0.1644700982076271,0.096762469819177,142.51583020843475,66476153688.20832,2571440736.5736113
2024-08-21,XRP,1458,233,106,100018,0.8612652836694101,0.8691819867381975,0.8238713313349697,0.0527562513923182,0.0342105945150214,0.0536798856188786,0.0859784481563786,0.09660740044206,0.1224487597843488,0.594394755189024,33333279765.967487,1401494292.4529498
2024-08-22,BITCOIN,3493,534,385,356904,0.8313689791554537,0.8219067192041197,0.80299215732402,0.044341126882336,0.0404342164335206,0.0374940680188243,0.124289885305468,0.1376590539588015,0.1595137756049946,61144.68762866613,1207099049402.5117,32960965010.60808
2024-08-22,DOGE,241,38,27,9784,0.8833150795850623,0.9044755115789476,0.8609207306858135,0.0247007843360995,0.0185745862368421,0.0254296369890637,0.091984144813278,0.0769499142105263,0.1136496635565208,0.10608350285501175,15440111510.64143,553101594.1045825
2024-08-22,ETH,29359,7705,852,856376,0.8977274263370687,0.8990857213900065,0.8919533556423977,0.0555550197290268,0.0552698058865671,0.0540075271127028,0.0467175534466773,0.045644472309669,0.0540391190215115,2630.2988017642488,316360729845.1586,11246256658.90509
2024-08-22,MAGA,1261,303,167,37974,0.7372380165979382,0.7827969853465346,0.7769282355053458,0.1980217488215701,0.137593414280528,0.1657179055086638,0.0647402328088818,0.0796095928646864,0.0573538538210881,3.01948848694766,139049787.34201956,5037699.334858916
2024-08-22,NEAR,6418,630,277,506470,0.4288272882050483,0.4727849627619047,0.3771589617298004,0.0549472141062636,0.1335871720888888,0.0929089279278022,0.516225470490028,0.3936278383333332,0.5299320771677304,4.239100262432522,4694763602.464815,225397179.86827722
2024-08-22,PEPE,10181,400,213,506505,0.8920941241891761,0.8546383649750001,0.8909249629172663,0.0335317423350358,0.0840677750449999,0.0366269881612205,0.0743741450876141,0.0612938742599999,0.0724480611819922,7.91493957320218e-06,3329890017.8194075,722702423.2522349
2024-08-22,SOLANA,1316,185,383,127145,0.8150717465349544,0.8295352767567568,0.7712246974188524,0.063585273899316,0.0400230380108108,0.0668289095559243,0.1213429655957447,0.1304416773027027,0.1619463772174918,142.5238693684667,66440969750.356964,2339708556.8118854
2024-08-22,XRP,870,143,182,63242,0.876274745413793,0.8279299936363635,0.8835358834946079,0.0435100762390804,0.0242540945384615,0.0530172962960532,0.0802151914172413,0.1478159173986014,0.0634468223133676,0.6003970672361606,33743715595.89921,1278773168.6333387
2024-08-23,BITCOIN,13976,1788,1179,598236,0.9070006688179736,0.9066675890268456,0.8965557368823375,0.0287899069416142,0.028644479116331,0.0318088010475372,0.0642093790569547,0.0646878830894854,0.0716354220412111,60387.54062321362,1192308382713.8381,28170302505.847404
2024-08-23,DOGE,651,146,145,65960,0.819133729032258,0.866215733219178,0.8501975292048211,0.0306785002941628,0.0272171954726027,0.0356701943125378,0.1501877680307219,0.1065670715684931,0.1141322549578532,0.10535054546438573,15343397390.701769,442093664.0158166
2024-08-23,ETH,1563,113,119,233552,0.8965804761356367,0.9028362276106194,0.9121157531401188,0.0309401620243122,0.0376627515486725,0.0223829951371343,0.0724793698285348,0.0595010443805309,0.0655012350830157,2623.289171364539,315630604929.4857,10277172867.663338
2024-08-23,MAGA,12149,2500,429,349781,0.8320566949502017,0.8361994749175999,0.7510864883342148,0.0251231390311136,0.0253286589924,0.0493385728336516,0.1428201959160424,0.1384718931748,0.1995749408691323,3.7865361818263015,174298022.67005336,10727812.931228995
2024-08-23,NEAR,1236,142,139,130906,0.674767847471683,0.6769226019718311,0.62943129211535,0.2093432875428802,0.2350983076971831,0.2221193018552931,0.1158888485703883,0.0879790901478873,0.1484493913215895,4.300735289705485,4754461745.4258795,186043297.4170986
2024-08-23,PEPE,5643,859,814,187272,0.747250527584618,0.8030745806286379,0.7322383990364283,0.0374753810771752,0.037795941484284,0.0354658114010102,0.2152741264455076,0.1591295035017462,0.2322958165161743,7.992050254624336e-06,3365172661.3024178,601494595.4167333
2024-08-23,SOLANA,901,387,591,73543,0.8854715220643729,0.8967190693798451,0.9014734395359176,0.0467635961859045,0.0636771233966408,0.0380138299521232,0.0677649072397336,0.0396038425426356,0.0605127518754062,143.25427944806466,66761547034.590904,1680863862.9906132
2024-08-23,XRP,3048,418,274,189164,0.8717284149737533,0.8717127770095693,0.861841707181409,0.0367516336743766,0.0373488850789473,0.035558496317682,0.0915199284048556,0.0909383292751196,0.1025997704262756,0.5976871187626694,33589114363.11003,1006578176.215835
2024-08-24,BITCOIN,1134,183,211,103667,0.7266979947001765,0.7174237573224044,0.7050017298843121,0.1987960974911816,0.1412222380601092,0.1381385178587689,0.0745058790837742,0.1413539900601092,0.1568597325517859,64049.68561555576,1261916434075.0183,45038665759.42134
2024-08-24,DOGE,5614,1126,430,434436,0.9193095570783753,0.9353445796110126,0.9263414425374092,0.0547846917620235,0.0397466074893428,0.046431819167371,0.0259057124697185,0.0249087716376554,0.0272267018137124,0.11285213909644765,16475767150.7208,1007674462.4760911
2024-08-24,ETH,915,191,168,61614,0.8848162887650274,0.8883841989005234,0.8762446346469956,0.0711583953994535,0.0641527188795811,0.0673939876973739,0.044025330378142,0.047463099026178,0.0563614014519752,2763.2554073640704,332181161792.2442,17876365362.452858
2024-08-24,MAGA,2409,428,450,108820,0.6560676508219178,0.7308163735981309,0.5447991236976658,0.2745324642945206,0.2076307998271028,0.4088172100193117,0.0693998575176421,0.0615527933107476,0.0463836490290847,4.081175875680817,187208599.25045636,8092839.411917909
2024-08-24,NEAR,16661,1978,502,1146972,0.8178780468597323,0.7981938901213347,0.8112625666744698,0.1242559168291819,0.1439418396870576,0.1292787480150544,0.057866026797191,0.0578642798892821,0.0594587012722437,4.830584441354943,5347765517.388537,389611485.10846376
2024-08-24,PEPE,3111,291,173,165606,0.5406285360784313,0.702491944742268,0.5404042386531285,0.057239004458052,0.0642984733024055,0.048285256108118,0.4021324895853424,0.2332096050309278,0.4113105387436023,9.059274548906124e-06,3805225345.220366,1305709000.4423785
2024-08-24,SOLANA,1964,744,993,115837,0.867465876425662,0.870026208629032,0.8644415779943367,0.0608485362398167,0.0789089903198924,0.0722982962036482,0.0716856064730143,0.051064829516129,0.0632601561064167,152.928737509745,71446953314.36082,3449069389.1326084
2024-08-24,XRP,238,29,13,27137,0.7782375207142859,0.805709511724138,0.7421643528993624,0.1641268617647059,0.1344755357586206,0.2066185249293216,0.0576356126092436,0.0598149507586206,0.0512171268956406,0.6102506382532653,34283938679.53692,1400222917.466907
2024-08-25,BITCOIN,6078,805,649,796102,0.7318443016454426,0.7173095137341615,0.5963292444725689,0.1146151971316222,0.1192214955826087,0.2584297355170016,0.153540478346331,0.1634689635142857,0.1452409986167338,64157.1606134782,1264961887998.9824,22029153446.354362
2024-08-25,DOGE,1889,457,317,81287,0.4658062674563261,0.3877687817943107,0.6238667746527119,0.4855594132395446,0.5751714422450767,0.3153866832617761,0.0486343725378507,0.0370598402691466,0.0607465646073049,0.11266281449840017,16391141273.139664,782083842.1962345
2024-08-25,ETH,2477,311,489,268514,0.8766675044287444,0.8955443582958201,0.8864492216034321,0.0468210254699233,0.0394131378456591,0.0407318690496696,0.0765114657591844,0.0650425098778135,0.0728189085764299,2767.840733546234,332950073030.8183,11990449014.147696
2024-08-25,MAGA,7579,4172,1473,355835,0.6408098986713286,0.605007982255513,0.6032630961180043,0.3102461561851167,0.3505670223051294,0.3562412230253347,0.0489439648842855,0.0444250193897411,0.0404957041466915,3.8910045170942755,178932996.4183563,5348217.827537063
2024-08-25,NEAR,5517,616,278,892055,0.8559346723273519,0.8074390294642856,0.8375942068039068,0.0793605164851368,0.1155698168457792,0.1180670514045484,0.0647048376063077,0.0769911597808441,0.0443387846432462,5.047905382036819,5568902713.703585,281002899.5881259
2024-08-25,PEPE,2423,334,207,108319,0.8267422775237309,0.8543338917365269,0.7762876017255514,0.0379307035150639,0.0320777418323353,0.0403260134545924,0.1353270306318613,0.1135883772305389,0.1833863980999547,9.462321621802279e-06,3966919021.6140323,1184047980.3138833
2024-08-25,SOLANA,356,74,50,23991,0.8739852469662922,0.8735230286486486,0.8842172977303988,0.0374898027162921,0.0359099463783783,0.0409859437224792,0.0885249567162921,0.0905670462567567,0.0747967638322704,160.64024093840217,74722638007.98097,3689677142.440268
2024-08-25,XRP,3706,828,386,310306,0.8389898197652456,0.8377843013043478,0.8452738951843469,0.0579296054336211,0.0550541441920289,0.0536519739686261,0.1030805770688073,0.1071615670446859,0.101074116017618,0.6139391687850385,34491160674.30759,1209425430.7483633
2024-08-26,BITCOIN,2427,420,381,285083,0.8326881494186239,0.819253091952381,0.8549943820146167,0.1089605043613514,0.124394914472619,0.0761602135618942,0.0583513376695508,0.0563519764404761,0.0688453909775924,64265.81631272862,1269291077270.1143,17875230147.044323
