Date,Crypto,Likes,Retweets,Replies,Views,positive_score_likes,positive_score_retweets,positive_score_views,neutral_score_likes,neutral_score_retweets,neutral_score_views,negative_score_likes,negative_score_retweets,negative_score_views
2024-07-03,BITCOIN,11,0,6,3857,0.9043745045454546,0.8698847833333332,0.907434330334457,0.04147549209090909,0.0472748495,0.0391153382289344,0.05415003472727273,0.08284037016666666,0.053450386937256934
2024-07-03,DOGE,4248,947,923,146094,0.7601318817890772,0.8171483071911299,0.7710479279847221,0.14620128623893597,0.10919043397360083,0.17648072268920012,0.0936668472540019,0.07366127867370643,0.05247135440063931
2024-07-03,ETH,147,12,23,4396,0.8817431608163264,0.8954748133333332,0.8865265995632393,0.08358219414965985,0.05092511783333334,0.06468391970768882,0.03467465095918367,0.053600127916666664,0.04878949409531392
2024-07-03,MAGA,4045,1484,459,174913,0.8524181242966625,0.8746590889690029,0.8601826710595553,0.10799390892904821,0.0860263957291105,0.10271014663698524,0.03958797182719408,0.0393145038861186,0.03710719036790291
2024-07-03,NEAR,2011,462,205,277037,0.7423941317702636,0.6980049860173161,0.7134010289857673,0.19387763253853804,0.25485771824675324,0.2213361166192964,0.06372824879114868,0.04713731523160173,0.06526287496840855
2024-07-03,PEPE,890,173,152,48987,0.8669899682808988,0.8791991040462427,0.8635254145897893,0.041121011674157305,0.03457483788439306,0.044232170186314736,0.09188901239887641,0.08622606767052023,0.09224239802135265
2024-07-03,SOLANA,27,6,9,582,0.890682024074074,0.8785141883333334,0.8771432119243986,0.020968905055555556,0.020641463500000002,0.02839150674914089,0.08834907507407408,0.10084426216666666,0.09446527916323026
2024-07-03,XRP,0,0,5,358,0.74714772,0.74714772,0.6523995712569832,0.1489207645,0.1489207645,0.2502938349832402,0.10393152766666668,0.10393152766666668,0.09730657930167597
2024-07-04,BITCOIN,7098,829,795,875540,0.6116451369223725,0.571042886854041,0.5515812970904401,0.2670644298128346,0.34393759273703256,0.3658891484796754,0.12129041771020005,0.08501949803980699,0.08252953243791032
2024-07-04,DOGE,2241,220,849,341949,0.8194680929138778,0.8154051173636364,0.8615236348343467,0.09022707456581883,0.09004571828636364,0.0786005760553138,0.0903048186746988,0.09454915485454546,0.059875802401153394
2024-07-04,ETH,1224,130,562,391687,0.8714956418055555,0.8774681449230768,0.8872516423047359,0.06284854074673202,0.05462619591230769,0.04101909145690309,0.06565580161764706,0.06790564617692307,0.07172925463626058
2024-07-04,MAGA,3136,760,190,141543,0.8593171144419642,0.8670492968947368,0.8851781984582776,0.07749297751084183,0.0695331421868421,0.06863136568008309,0.06318993704480229,0.06341757330526315,0.04619050445119505
2024-07-04,NEAR,8952,998,533,842900,0.6857529963751117,0.5477349348657314,0.548031693313304,0.275313984151698,0.4186152089779559,0.4080019375932827,0.038933040273458445,0.03364985273547094,0.04396636496505161
2024-07-04,PEPE,4230,307,291,249219,0.551525685750591,0.6969454600195439,0.5601462094597845,0.046817841182269504,0.039978716928338764,0.0367614958216709,0.40165646779716313,0.2630758194201954,0.4030922765906492
2024-07-04,SOLANA,1691,377,621,169577,0.8391850685748079,0.7723641003713527,0.8567944597746157,0.09266945776848018,0.1705853802175066,0.07467890678280074,0.06814547310289769,0.05705051572679046,0.0685266329285929
2024-07-04,XRP,1421,178,196,173791,0.684669479401126,0.5908150210280898,0.6973891747769793,0.07095366980858549,0.085956767,0.06510223875679697,0.24437684795953551,0.3232281975589888,0.2375085809037896
2024-07-05,BITCOIN,1075,321,154,273206,0.8235313771562791,0.7497937010311527,0.7962868004751763,0.02848142154930232,0.027005096722741432,0.03813158356427933,0.14798718705488373,0.22320119206853584,0.16558161087978668
2024-07-05,DOGE,11912,3251,567,697927,0.87271171264775,0.8792795870624424,0.8746262235812343,0.07174357696818334,0.05957881260104583,0.07469619703212084,0.05554474193250504,0.061141631426022754,0.05067761493075781
2024-07-05,ETH,840,102,214,92811,0.7688307417380953,0.8119256540196078,0.8555849600277985,0.034628059359523816,0.05281906310784314,0.030986210752206096,0.19654118770357143,0.13525527201960785,0.1134287989806596
2024-07-05,MAGA,1407,294,162,97480,0.8399301807107321,0.8236034295238096,0.8535205444353713,0.09249403434541581,0.10631053245918366,0.09454234961665982,0.06757579577896233,0.07008603292857142,0.051937125867583096
2024-07-05,NEAR,1991,400,182,191425,0.7184187395665494,0.708996854,0.712042015385937,0.09716939649583124,0.0916636753705,0.17081484906608854,0.18441185457860373,0.19933945857249996,0.11714311048877628
2024-07-05,PEPE,10297,1308,161,335960,0.8608955954520735,0.8010387517507644,0.8507316884460946,0.026801648518014958,0.023629410524464836,0.03406666912409811,0.11230269019996114,0.17533180243119267,0.11520158179930944
2024-07-05,SOLANA,1228,160,241,114655,0.8818039776872965,0.88761503653125,0.8816204077295364,0.05736140682043974,0.05046041840625,0.05831897056943876,0.06083459329723127,0.06192453366874999,0.06006059258007065
2024-07-05,XRP,1643,273,186,165461,0.7678231387888008,0.81084139003663,0.8105723256983579,0.03927022854625684,0.04501822902747253,0.043681518867582085,0.1929066480754717,0.14414039204761905,0.14574617502731765
2024-07-06,BITCOIN,915,180,115,63047,0.7396117726207652,0.7512802898888888,0.773669631310578,0.02577144751803279,0.019929794211111112,0.049178526911288406,0.2346167706371585,0.2287899098611111,0.17715183596164766
2024-07-06,DOGE,177,24,34,10445,0.8986064506214689,0.8924033058333333,0.9061880799205363,0.03168966732768362,0.016359165791666668,0.0360664120434945,0.06970388271751413,0.09123752525,0.05774550932235519
2024-07-06,ETH,234,34,136,65907,0.7864929462393163,0.7538869573529413,0.8238425108321574,0.1266232288226496,0.18201096317647059,0.09248629331677213,0.08688381476923075,0.06410206676470588,0.08367116287442912
2024-07-06,MAGA,2345,396,226,201559,0.7802395753859276,0.7689391619949495,0.7636315921875232,0.15541847952068233,0.16795728273232324,0.15862024459962096,0.0643419405074627,0.06310355162878788,0.07774817409569408
2024-07-06,NEAR,3334,637,310,184134,0.5089895793533293,0.40433692196232335,0.49376879550701114,0.42664206078074385,0.5508465990643642,0.44127088507916523,0.06436836250779843,0.044816484229199365,0.06496032659437148
2024-07-06,PEPE,1158,182,184,110585,0.8466576171070812,0.822117659010989,0.8508883256390107,0.04951770159671848,0.05366993516483517,0.04597767938439209,0.10382467000777203,0.12421240036263737,0.10313397246552426
2024-07-06,SOLANA,50,15,12,3297,0.64134096856,0.7928052437333334,0.5953812195975129,0.02966633204,0.038596556799999994,0.025111559484834695,0.32899270858,0.16859821746666664,0.3795072171795572
2024-07-06,XRP,118,22,8,7435,0.9074417115254236,0.9079355272727273,0.9009739357780766,0.0610210623559322,0.06175961818181818,0.06376822486926699,0.031537227008474576,0.030304856181818184,0.035257836660524546
2024-07-07,BITCOIN,2006,277,565,289141,0.8648802294925224,0.8275638977761733,0.8163836622758376,0.053165853721585256,0.06778423419855595,0.04291122739420905,0.0819539198890329,0.1046518637400722,0.1407051182969368
2024-07-07,DOGE,1126,157,262,80837,0.8943710929218474,0.9052567168789809,0.897474017648849,0.061728157927175835,0.05692515441401275,0.06030523300428022,0.04390075871758436,0.03781813898089172,0.04222076312290164
2024-07-07,ETH,1239,115,230,177081,0.807588441275222,0.838290343826087,0.7889996951881906,0.10922832626957224,0.06369677172173913,0.13730389996254255,0.08318321899031476,0.09801285819130436,0.07369639569248536
2024-07-07,MAGA,2146,306,333,100444,0.7536084482595526,0.7661948090522877,0.6119264640476285,0.20258064064841566,0.1926405590163399,0.27942714520179407,0.04381093640167753,0.04116466612091503,0.10864639570660269
2024-07-07,NEAR,1463,305,233,191203,0.8055430384552289,0.7847442264590164,0.6678658577138434,0.1020220906657553,0.09093435598688526,0.25439010024122005,0.09243487544155844,0.1243214240295082,0.07774403811112274
2024-07-07,PEPE,4286,319,172,155164,0.899312555814279,0.840670183291536,0.8926802453237864,0.04070206873868409,0.06294332747648904,0.03942304663575958,0.05998536562505834,0.09638648481504701,0.06789671041469027
2024-07-07,SOLANA,1279,133,145,127212,0.7921423081626269,0.8372504903007519,0.760162753425856,0.13290179545113368,0.06524251830075188,0.1612669858708573,0.07495587832916341,0.09750700219548873,0.07857023238310851
2024-07-07,XRP,2752,506,440,251458,0.8712173356104653,0.8561955584189721,0.8868295078721299,0.0675155757212936,0.08022477224110673,0.05255784451146515,0.06126710027979651,0.06357968655138341,0.06061266422670585
2024-07-08,DOGE,836,99,189,57550,0.8701594574043063,0.8642428112121213,0.8764641330297134,0.07377054593899522,0.06581819386868688,0.08173070895614251,0.056070026545454545,0.06993902093939393,0.04180518949256298
2024-07-08,ETH,363,59,105,53563,0.7665269492837465,0.757876106440678,0.804593336241062,0.13273721849586778,0.049067508966101694,0.1130459443586431,0.10073584650137742,0.19305640383050846,0.08236071209521499
2024-07-08,MAGA,919,220,108,54529,0.84098694828074,0.8572421112727273,0.80600811728163,0.08843508973014146,0.0818537022,0.11735723651335984,0.07057798864091402,0.06090420065000001,0.07663468097329859
2024-07-08,NEAR,2280,373,180,185764,0.7011131283995614,0.6850293921715818,0.6537585027161722,0.20449277827785087,0.22617105419302946,0.25754468648998996,0.094394100185,0.08879955992761394,0.08869681069547382
2024-07-08,PEPE,7505,1099,322,228747,0.8474306407088606,0.8452356017015468,0.8177864119414026,0.02731078626768821,0.030319006901728847,0.031301959145431414,0.12525856477921388,0.1244453860300273,0.15091163049831915
2024-07-08,SOLANA,911,216,210,69472,0.873583581086718,0.8834965389814816,0.8590720250787368,0.03215395307628979,0.034546891513888886,0.07129197318872353,0.09426248285949508,0.08195656925462964,0.06963599689133752
2024-07-08,XRP,1043,156,85,77282,0.7689823096126558,0.7888245215641027,0.7606220793416062,0.11202266630632791,0.059723684948717944,0.13340905623639396,0.11899502649856185,0.15145180239102565,0.1059688635504257
2024-07-09,BITCOIN,4527,539,935,551520,0.6797589266927326,0.757559027877551,0.6112961572445279,0.2385594164422355,0.15473204541929497,0.3017997495866714,0.08168164533399602,0.08770891224675326,0.08690407454485602
2024-07-09,DOGE,1508,173,269,126592,0.650141691525199,0.7651116269595376,0.647571577057713,0.2651489861054377,0.18478726975722545,0.25848264884881356,0.08470932778680373,0.05010110203468208,0.09394577768924577
2024-07-09,ETH,889,186,297,91838,0.8184404360854893,0.8460029852688171,0.8726883016171955,0.06486433753880765,0.036552536591397844,0.05086142356853372,0.11669522621259844,0.11744446980107527,0.07645029345201333
2024-07-09,MAGA,2730,676,174,105237,0.8231388726556778,0.8390907787130177,0.8259731974431995,0.09641588632271063,0.09520459366272191,0.09777696005759381,0.08044523264395603,0.06570462224556214,0.07624984214234537
2024-07-09,NEAR,4278,471,419,326343,0.7840112965724638,0.7989478606263269,0.7914472125118663,0.09655867036255258,0.12766580909978767,0.1402147547166279,0.11943002993852268,0.07338633166454353,0.068338030933622
2024-07-09,PEPE,927,198,115,72395,0.8199968794638619,0.8563218876262625,0.8670318322196144,0.029474924404530745,0.027125756558080808,0.030650833531500797,0.15052819173354906,0.11655235316666668,0.1023173133843774
2024-07-09,SOLANA,1234,194,196,109703,0.8122767880875204,0.8226740362371134,0.8002782775018001,0.10556734079294978,0.04716503265206186,0.11632544072369488,0.08215583314181522,0.13016091505670102,0.08339623618540058
2024-07-09,XRP,2693,760,871,215765,0.860188807611957,0.8759700069605263,0.8242453708398351,0.07492144572001484,0.06339747305526316,0.10560252495401014,0.06488977698143335,0.06063257499736842,0.07015212698042778
2024-07-10,BITCOIN,13644,2622,978,1061374,0.911948283302111,0.9231619871815407,0.9058352366602327,0.03695374312030929,0.03049699838024409,0.03790881554652978,0.05109794110224275,0.046340986647215865,0.05625591083616378
2024-07-10,DOGE,1028,111,255,86551,0.7681007926848248,0.8239430102702702,0.8322191978824739,0.16063982917169264,0.09660564430630632,0.10187091185332924,0.07125939269941634,0.07945136575675675,0.0659099309620455
2024-07-10,ETH,1501,110,163,87148,0.7849739713664222,0.8285024806454545,0.8117393998992405,0.06099754095336443,0.040189788399999996,0.05286278072585716,0.15402847064090605,0.1313077258,0.13539780026228942
2024-07-10,MAGA,8123,756,149,181809,0.9218287916816448,0.8771872832407409,0.8688994528308279,0.034391870831589316,0.06430039762962964,0.08628753789682855,0.04377934220583527,0.05851232220634921,0.04481301900200209
2024-07-10,NEAR,2352,425,148,160486,0.6629465978443877,0.6546249231529412,0.706542334099722,0.26408415528167517,0.29705697687882354,0.22423233947159255,0.07296924489243196,0.0483181089835294,0.06922531226733795
2024-07-10,PEPE,3288,427,152,303568,0.6685674524893551,0.6316946869672132,0.7489938482694322,0.028325095277068127,0.029540542096018738,0.029011245949296372,0.3031074777916667,0.3387648146346605,0.2219948758976704
2024-07-10,SOLANA,1368,200,259,110644,0.9143457577266081,0.8873329342000001,0.9152370746980584,0.02367412752726608,0.021910205020000004,0.024068707454449407,0.06198011477997076,0.09075686067500001,0.06069421716390406
2024-07-10,XRP,5773,1348,137,346601,0.8073666141936602,0.7981116814985162,0.8085355469415554,0.020180174986402215,0.01888326295956973,0.021319047852589867,0.17245323699948034,0.18300507889020773,0.17014543368364202
2024-07-11,BITCOIN,1621,187,182,223864,0.8355917428340531,0.8619337658128342,0.812831622909311,0.09156407297100555,0.05625139317647058,0.08971488632612212,0.07284416876866132,0.08181483168449198,0.09745348673964994
2024-07-11,DOGE,1323,171,341,73961,0.8495678539879061,0.8688321816023391,0.8537895861260394,0.1071608423877551,0.0777316981374269,0.10262908247162693,0.04327128472108843,0.0534361009502924,0.04358131576757345
2024-07-11,ETH,1789,186,495,318884,0.7074648276746787,0.7805228466666667,0.5953977939625694,0.19748301976651758,0.13581321966290322,0.2898299406731755,0.09505214917551705,0.08366393489247312,0.11477226115970698
2024-07-11,MAGA,1728,610,114,54563,0.6299713101875,0.6172374499344263,0.6722695100244489,0.0976022758449074,0.06258757902786884,0.07374449725150743,0.27242642292939817,0.32017497681803286,0.25398599535331634
2024-07-11,NEAR,1375,191,149,184908,0.8259991217614545,0.8188914984083769,0.6750284473912864,0.08392690079854546,0.0939468742617801,0.25533601203724554,0.09007394934836362,0.08716161103141361,0.06963552074206633
2024-07-11,SOLANA,3398,258,258,316518,0.8371404008740437,0.8586661034496125,0.7580030856042944,0.10482056144255444,0.07169092198372093,0.10941519604031051,0.058039043341671585,0.06964297537984497,0.13258172728941164
2024-07-11,XRP,4035,791,264,250122,0.8170311716356877,0.8055152301011377,0.8250440146489313,0.09752115195167287,0.10766106685208596,0.08494502175332037,0.08544766294969022,0.08682369246649811,0.0900109529567371
2024-07-12,BITCOIN,4788,724,509,495058,0.8661908045089807,0.8948549002348067,0.734499431382737,0.054475821688596486,0.03768928944060773,0.18070219600837176,0.07933338488116123,0.06745582362569061,0.08479837988800705
2024-07-12,DOGE,1622,190,366,138200,0.914881116134402,0.907841306736842,0.9214231937088275,0.026499784781750923,0.02544640759473684,0.03484795473456584,0.05861908813070284,0.06671228204736841,0.04372882127453691
2024-07-12,ETH,825,131,192,149648,0.7851044463600001,0.8305257964885496,0.8603317010079051,0.046718179156363636,0.030672260801526713,0.03391644418267535,0.16817736810787878,0.13880192400763358,0.10575186435800679
2024-07-12,MAGA,1528,459,154,68892,0.7733702694109948,0.7793808466448803,0.8066747492386633,0.17991186369240833,0.16137801428104576,0.14115439200830288,0.04671785924018325,0.05924113137037037,0.05217084879743656
2024-07-12,NEAR,1775,115,136,121795,0.7199648073554931,0.6792943960869566,0.6290906637623056,0.22279548715492958,0.23463844236521736,0.25142617867522477,0.05723972934309859,0.08606717409565216,0.11948314542471779
2024-07-12,PEPE,1124,134,161,200201,0.8373193936743772,0.8529280788805971,0.8564964139219933,0.0339403424297153,0.03952217945522389,0.033498138853861874,0.12874025521708188,0.10754971641791045,0.11000545863569113
2024-07-12,SOLANA,513,144,135,174140,0.8168416517933723,0.8144179800694445,0.8687933556454579,0.10345219530994151,0.10740164880208333,0.04195876963761341,0.0797061621208577,0.07818037452777778,0.08924789042327438
2024-07-12,XRP,5667,1115,570,454411,0.8934271319163578,0.9065423222959641,0.904715861811105,0.04816981553035116,0.03847397324932735,0.04177533201401045,0.05840307264513852,0.05498372309865471,0.053508819721762906
2024-07-13,BITCOIN,2699,446,251,652238,0.77881403366432,0.7850873375112108,0.7558598180904975,0.12049415515709522,0.1197528003923767,0.15550661694498022,0.10069182433049277,0.09515987401345291,0.08863356477032924
2024-07-13,DOGE,2726,383,417,119220,0.6888875920359502,0.6936629061879896,0.7233924783498574,0.26384560662765955,0.2577810994438642,0.23077952338827376,0.047266793159941305,0.04855598551174935,0.04582799543964939
2024-07-13,ETH,1571,103,183,105362,0.7032383943029918,0.7252265506990291,0.7388879968226876,0.17747906061234883,0.09067213815533982,0.18636589194804584,0.1192825376989179,0.1841013079708738,0.07474610021804826
2024-07-13,MAGA,8444,2173,826,368138,0.703901544296542,0.723486564242982,0.7129006683435015,0.2494449310317386,0.22939997037413715,0.24251328768839933,0.04665352963038844,0.04711347026323056,0.044586050194595495
2024-07-13,NEAR,3277,916,582,1212087,0.5416549760695759,0.5203367266048036,0.5123583829687449,0.42603277081843133,0.44919377053602616,0.45748732605038994,0.032312238105279216,0.030469483530567686,0.03015427640894177
2024-07-13,PEPE,1150,291,96,245436,0.8436934402086957,0.7343944489003437,0.9081334373244757,0.03726814595826087,0.03752074968041237,0.04110031681904854,0.11903844297565219,0.22808482356013743,0.05076628707998013
2024-07-13,SOLANA,976,171,203,76516,0.819538853647541,0.8300164484795319,0.8350989808289248,0.04840076412909836,0.03747348435087719,0.05737365215054367,0.13206033964959016,0.13251004406432748,0.1075273426289142
2024-07-13,XRP,3584,540,174,336782,0.8186781538671875,0.8333514546296298,0.7617213196465725,0.11144498285044643,0.09889558897962962,0.14197453896327297,0.06987685615708705,0.0677529576,0.09630413580591007
2024-07-14,BITCOIN,3346,449,395,390681,0.5793711287402868,0.5117223569710468,0.5799677310733873,0.11887100565152421,0.13073067737861915,0.11778528548931225,0.30175786377674835,0.3575469559688197,0.30224698917104487
2024-07-14,DOGE,1949,245,230,108488,0.7273790223781426,0.730473735020408,0.7105721510414514,0.21341504652231913,0.2170395449755102,0.23912142377535311,0.05920595146228835,0.05248673855918368,0.05030644689671669
2024-07-14,ETH,1271,120,101,34512,0.9159936605822188,0.9152872232499999,0.917944208003303,0.029535937645161294,0.0320378351,0.029347528878129348,0.05447034242014162,0.05267489635,0.05270822080786393
2024-07-14,MAGA,251,20,112,19373,0.8862693540239043,0.8817811174999999,0.8920306622572653,0.08821055033067728,0.0866539737,0.07504735417999277,0.02552015780876494,0.03156495255,0.03292203044598152
2024-07-14,NEAR,9875,806,617,2611399,0.25802090993002536,0.28567371673200986,0.21486577876642868,0.7146070870150887,0.6804572547146404,0.7607672286481943,0.027371965627443037,0.0338690022617866,0.024366954367380088
2024-07-14,PEPE,3600,527,151,153196,0.7915378743805557,0.6971823249146111,0.831285143850427,0.04362335502333334,0.05387287738899431,0.03925646720333429,0.16483876175416667,0.24894479897153707,0.12945839708884696
2024-07-14,SOLANA,896,294,308,47239,0.8704955950167409,0.862989043622449,0.8653856636826562,0.046197802341964286,0.05516959585918367,0.046964859333271235,0.08330660620870535,0.081841361,0.08764947484847266
2024-07-14,XRP,2403,561,293,163953,0.6439633003828547,0.6909833136898395,0.7429251859870818,0.0821010442334582,0.10029714152762922,0.083658633192604,0.2739356423537245,0.20871953876827093,0.1734161714981916
2024-07-15,BITCOIN,6338,913,699,305313,0.8805454001492585,0.8540772865158818,0.7920928033466704,0.029072278324234778,0.026914142946330776,0.03568266419478371,0.09038224473698327,0.1190085037502738,0.17222449383426838
2024-07-15,DOGE,5812,417,614,364812,0.8794496127838954,0.8792243513764988,0.8784271236803067,0.03603230678217481,0.036664233460431656,0.04121564807459733,0.08451811356004818,0.0841114473621103,0.08035725500249169
2024-07-15,ETH,1268,248,276,118050,0.8157618089668769,0.780233350282258,0.7850856391656333,0.028230465327287072,0.030649877818548384,0.028776596110766627,0.15600770573186118,0.18911675671370973,0.18613774979087677
2024-07-15,MAGA,1553,347,225,70152,0.8540641996587249,0.8731459409221902,0.8388808527952161,0.0459226803522215,0.05047022940345821,0.05674992979427529,0.10001314120347714,0.07638383930835735,0.10436921795498345
2024-07-15,NEAR,4830,621,315,433492,0.3767740821248447,0.4883235107504026,0.39738561064476163,0.5668376070216357,0.42164139824396135,0.5512129452611017,0.05638834728861284,0.09003511429275361,0.051401477409844236
2024-07-15,PEPE,4502,453,536,238433,0.5995578762816526,0.7500884484988963,0.6084947006729354,0.335581045336295,0.14243139547682118,0.2814611000171327,0.06486106989004888,0.10748015328035321,0.1100441903634522
2024-07-15,SOLANA,3064,685,598,370340,0.795122653629243,0.8258406687445257,0.8070654176196469,0.055777838161063964,0.03921365751970803,0.025163665213409573,0.14909950552578327,0.1349456793459854,0.16777093561270726
2024-07-15,XRP,3254,452,319,250597,0.8224288807990167,0.8582450296681414,0.8334851022952386,0.09874624944760294,0.0649150149159292,0.08994123801294708,0.0788248908905962,0.07683997707743363,0.076573686737028
2024-07-16,BITCOIN,2433,429,267,234279,0.8678147482330457,0.839756917958042,0.6986852659613109,0.03706756769441019,0.029954628817016313,0.03443527733815664,0.09511769544800658,0.13028845635431235,0.26687947148026075
2024-07-16,DOGE,2431,272,477,193985,0.8637726311476759,0.8654835255514707,0.8599649510880738,0.04244232816536405,0.035083594286764705,0.040609920456679646,0.09378503035993419,0.09943286337867645,0.0994251289554192
2024-07-16,ETH,1589,320,986,118138,0.8425960397847702,0.8861736080937499,0.8525602566824222,0.04137010844556326,0.035424550740625005,0.04038802213799963,0.11603383255443674,0.078401818628125,0.10705171007809511
2024-07-16,MAGA,3208,695,191,170646,0.7683534417662095,0.7396001973812949,0.6762050688657569,0.12001558407761845,0.21272490267050356,0.2734439076415035,0.11163095092019949,0.047674887195683455,0.05035100964550005
2024-07-16,NEAR,5815,1600,301,333032,0.554827040145142,0.427906047395,0.5026601673682499,0.40322151200834055,0.5348191839700001,0.4391259743230831,0.0419514441344798,0.03727476820875,0.05821385483303706
2024-07-16,PEPE,5615,592,301,150990,0.8561277773178986,0.8633721305405405,0.8093092287322338,0.020645936531967942,0.021000434326013513,0.02665020100644745,0.12322631935796972,0.11562746566385136,0.1640405902067289
2024-07-16,SOLANA,2030,509,449,245638,0.8616353669704433,0.8475775580746562,0.8056945622692743,0.02694061927763547,0.027232973778389003,0.02090845548722673,0.11142397569605911,0.1251894363988212,0.17339693498714365
2024-07-16,XRP,2596,314,200,182881,0.6580949047588598,0.5669467394267516,0.696277805390713,0.260569421255393,0.3707793379968153,0.2300824833981715,0.08133565516756548,0.0622738944745223,0.0736396896336142
2024-07-17,BITCOIN,2015,228,180,149463,0.8793905328049627,0.8504508256140351,0.8074564822035553,0.05442788042481389,0.056706535359649125,0.08225895740429404,0.06618159893200994,0.09284263072807017,0.11028455895950838
2024-07-17,DOGE,10352,878,1518,547826,0.8151944233307573,0.8655818865375853,0.778552256192167,0.15519650162219858,0.098659351106492,0.1903490773315788,0.029609057558442814,0.035758737656036446,0.031098647260062506
2024-07-17,ETH,818,95,72,78538,0.8114914284718825,0.8119332354736843,0.7212517312639739,0.08355585588630808,0.05450070048421053,0.18855991946959436,0.10495271794865527,0.13356606411578947,0.09018837650914209
2024-07-17,MAGA,1123,531,107,37229,0.6213887579341051,0.6338546941431262,0.6640882884278385,0.3395896369697241,0.33036030420338985,0.2920532852383894,0.03902159442119323,0.035784991932203386,0.04385841344210159
2024-07-17,NEAR,18398,3432,527,1144594,0.6171272815402218,0.5396315232223194,0.6762611488996143,0.3437868069992118,0.42648515911582174,0.2659126653797381,0.03908590449445592,0.03388331240530303,0.05782617108424883
2024-07-17,PEPE,679,105,207,71027,0.7957878479970545,0.7978585241904762,0.8507339867803794,0.055221583195876285,0.0551775810952381,0.034802577112731777,0.14899059030633285,0.1469638998857143,0.11446345563689866
2024-07-17,SOLANA,689,199,235,36698,0.8523518147822932,0.8093956671859297,0.8585073236503352,0.07158250826995646,0.11244248880402011,0.045621809813995315,0.0760656757460087,0.07816184231658292,0.09587085595501117
2024-07-17,XRP,3703,502,233,207531,0.7971564545355115,0.7578520818326694,0.7673611495821347,0.04440290454793411,0.03866998432270917,0.05757117567543644,0.15844062815068866,0.20347792269721116,0.17506767069326515
2024-07-18,BITCOIN,6260,1612,3064,608639,0.855479526809904,0.8532625473356079,0.8052252140831675,0.038029353712859426,0.03542295000961539,0.046364154006952395,0.10649111877779555,0.11131450786972705,0.14841061135187855
2024-07-18,DOGE,3738,449,406,262078,0.7806519813295879,0.8409349907795101,0.7639091332559962,0.168669500788122,0.11064588358574612,0.19345961982504448,0.050678473331995724,0.04841907602672605,0.042631203414857405
2024-07-18,ETH,781,119,174,100985,0.8226617425736236,0.6596231951260504,0.8813539397055009,0.061288617330345706,0.039324423420168064,0.062197593832489975,0.11604965237003839,0.3010523753529411,0.05644849080425806
2024-07-18,MAGA,1498,475,467,547110,0.7475157550400535,0.747078537368421,0.7317410186122167,0.05236953193391188,0.02836960622526316,0.016343089105476046,0.2001146924459279,0.22455182881473687,0.251915856649376
2024-07-18,NEAR,889,130,150,98118,0.7151133347367828,0.6330233825,0.6403653260417763,0.23493871896231716,0.3175432721346154,0.2888918327225585,0.04994795311473566,0.04943334945384615,0.0707428490908396
2024-07-18,PEPE,1403,268,241,91596,0.7353734811047754,0.8236676359701492,0.7826805137998383,0.06990205750748396,0.056892675548507465,0.04673698274533277,0.19472446645616537,0.1194397056977612,0.17058251313110837
2024-07-18,SOLANA,1709,360,341,148077,0.8312474809607957,0.899872729,0.7411069329504785,0.10735274096711529,0.034066412438888895,0.11168811047848416,0.06139977463779989,0.06606085031111111,0.1472049452038872
2024-07-18,XRP,3913,669,286,231230,0.7818047906762076,0.799832621502242,0.7965614305680793,0.06214248142696141,0.06050096576995515,0.06009231423829088,0.15605274179325326,0.13966642328699552,0.14334627506761663
2024-07-19,BITCOIN,1619,234,112,116677,0.800471859596047,0.843706010940171,0.764406098425011,0.05965171571587399,0.05545814907264958,0.07712169407469338,0.1398764043162446,0.10083584958974358,0.1584721968311064
2024-07-19,DOGE,86070,8816,858,5619215,0.9431251608102706,0.943177663730717,0.940803155126319,0.021895783204961074,0.0218893921509755,0.024250255458202707,0.03497915699072847,0.03493304530728221,0.03494668880661266
2024-07-19,ETH,364,72,114,23958,0.7270415275824177,0.814720050138889,0.7443483368440604,0.20261686751236266,0.11382610884027776,0.12305122103310377,0.07034159896978022,0.07145381545833333,0.13260044060380666
2024-07-19,MAGA,3619,1179,342,116744,0.44090162987151144,0.32719644805343506,0.5456174561341053,0.5281952639281571,0.6434501364546226,0.4137949098759767,0.03090309932329373,0.02935339873536896,0.04058763939208868
2024-07-19,NEAR,12998,614,345,1510842,0.91225497616064,0.8921769369381107,0.9135786797577284,0.041035801210493925,0.05688630940065147,0.04141953130190715,0.04670925228535158,0.05093677139902281,0.045001822964807044
2024-07-19,PEPE,1705,1039,257,82799,0.8125313755225807,0.9189200120596729,0.8331942580274275,0.03885556502639296,0.024780952405486046,0.03873539345008636,0.14861302272082114,0.05629898253416747,0.12807030091347724
2024-07-19,SOLANA,916,206,190,127426,0.7288895997598254,0.7197812532524271,0.7722560950707864,0.025419807431222706,0.023594570728155337,0.03333268973849528,0.24569060879803492,0.2566241953398058,0.1944112178397972
2024-07-19,XRP,3672,781,511,402096,0.8682552182145971,0.9007716078361075,0.7515113663408415,0.0802328169509804,0.05092770837387963,0.12697176382320885,0.05151196140305011,0.0483006740921895,0.12151687122690101
2024-07-20,BITCOIN,3295,437,679,443349,0.7492065049954477,0.7460257957665903,0.7713713983183451,0.16690715724643398,0.15379882509450798,0.1665958058522532,0.08388633076874052,0.10017537497025171,0.062032793377118256
2024-07-20,DOGE,6026,729,409,165439,0.9177801638450052,0.9120775322908092,0.8743359563955901,0.02830224915184202,0.02770815797530864,0.03165572461072057,0.05391752592067705,0.06021425198491083,0.09400826811616365
